customer_id,customer_name,customer_type,occupation,annual_income,account_type,risk_score
CUST002,Sarah Thompson,Retail,Salaried,124999.9981,Current,3
CUST003,Michael Chen,Retail,Self-employed,95000.00292,Business,12
CUST004,Emily Rodriguez,Retail,Retired,44999.99722,Savings,8
CUST005,David Kumar,Retail,Student,5000.019639,Savings,4
CUST006,Lisa Anderson,Retail,Salaried,84999.97628,Current,6
CUST007,James Wilson,Retail,Self-employed,150000.0139,Business,15
CUST008,Maria Garcia,Retail,Salaried,71999.99364,Current,5
CUST009,Robert Taylor,Retail,Business,179999.9983,Business,18
CUST010,Jennifer Lee,Retail,Student,5999.997906,Savings,7
CUST011,William Brown,Retail,Retired,37999.99643,Savings,9
CUST012,Patricia Davis,Retail,Salaried,104999.9894,Current,4
CUST013,Christopher Moore,Retail,Self-employed,87999.9776,Business,11
CUST014,Linda Johnson,Retail,Housewife,25000.00694,Savings,6
CUST015,Daniel White,Retail,Salaried,94999.99806,Current,5
CUST016,Karen Martinez,Retail,Student,7500.016401,Savings,8
CUST017,Matthew Harris,Retail,Business,219999.9995,Business,20
CUST018,Nancy Clark,Retail,Retired,52000.01296,Savings,7
CUST019,Paul Lewis,Retail,Salaried,114999.9895,Current,4
CUST020,Betty Walker,Retail,Self-employed,78000.01858,Business,10
CUST001,John Mitchell,Retail,Student,7999.997519,Savings,5
CUST002,Sarah Thompson,Retail,Salaried,125000.0069,Current,3
CUST003,Michael Chen,Retail,Self-employed,94999.98534,Business,12
CUST004,Emily Rodriguez,Retail,Retired,45000.01682,Savings,8
CUST005,David Kumar,Retail,Student,5000.01555,Savings,4
CUST006,Lisa Anderson,Retail,Salaried,84999.99753,Current,6
CUST007,James Wilson,Retail,Self-employed,150000.0059,Business,15
CUST008,Maria Garcia,Retail,Salaried,71999.99904,Current,5
CUST009,Robert Taylor,Retail,Business,180000.0031,Business,18
CUST010,Jennifer Lee,Retail,Student,6000.00736,Savings,7
CUST011,William Brown,Retail,Retired,38000.00119,Savings,9
CUST012,Patricia Davis,Retail,Salaried,105000.0157,Current,4
CUST013,Christopher Moore,Retail,Self-employed,87999.98531,Business,11
CUST014,Linda Johnson,Retail,Housewife,24999.99421,Savings,6
CUST015,Daniel White,Retail,Salaried,94999.98991,Current,5
CUST016,Karen Martinez,Retail,Student,7500.021726,Savings,8
CUST017,Matthew Harris,Retail,Business,220000.0031,Business,20
CUST018,Nancy Clark,Retail,Retired,51999.9763,Savings,7
CUST019,Paul Lewis,Retail,Salaried,115000.0041,Current,4
CUST020,Betty Walker,Retail,Self-employed,78000.01309,Business,10
CUST001,John Mitchell,Retail,Student,8000.008378,Savings,5
CUST002,Sarah Thompson,Retail,Salaried,124999.9816,Current,3
CUST003,Michael Chen,Retail,Self-employed,95000.02283,Business,12
CUST004,Emily Rodriguez,Retail,Retired,45000.01918,Savings,8
CUST005,David Kumar,Retail,Student,4999.977241,Savings,4
CUST006,Lisa Anderson,Retail,Salaried,85000.00041,Current,6
CUST007,James Wilson,Retail,Self-employed,150000.0145,Business,15
CUST008,Maria Garcia,Retail,Salaried,72000.00016,Current,5
CUST009,Robert Taylor,Retail,Business,180000.0146,Business,18
CUST010,Jennifer Lee,Retail,Student,5999.988815,Savings,7
CUST011,William Brown,Retail,Retired,37999.99839,Savings,9
CUST012,Patricia Davis,Retail,Salaried,105000.0215,Current,4
CUST013,Christopher Moore,Retail,Self-employed,88000.00873,Business,11
CUST014,Linda Johnson,Retail,Housewife,25000.00893,Savings,6
CUST015,Daniel White,Retail,Salaried,95000.01498,Current,5
CUST016,Karen Martinez,Retail,Student,7500.010911,Savings,8
CUST017,Matthew Harris,Retail,Business,219999.9997,Business,20
CUST018,Nancy Clark,Retail,Retired,52000.00881,Savings,7
CUST019,Paul Lewis,Retail,Salaried,114999.9821,Current,4
CUST020,Betty Walker,Retail,Self-employed,77999.97497,Business,10
CUST001,John Mitchell,Retail,Student,8000.003567,Savings,5
CUST002,Sarah Thompson,Retail,Salaried,124999.9953,Current,3
CUST003,Michael Chen,Retail,Self-employed,94999.99667,Business,12
CUST004,Emily Rodriguez,Retail,Retired,45000.00373,Savings,8
CUST005,David Kumar,Retail,Student,4999.985861,Savings,4
CUST006,Lisa Anderson,Retail,Salaried,85000.0059,Current,6
CUST007,James Wilson,Retail,Self-employed,149999.9951,Business,15
CUST008,Maria Garcia,Retail,Salaried,72000.00046,Current,5
CUST009,Robert Taylor,Retail,Business,180000.0088,Business,18
CUST010,Jennifer Lee,Retail,Student,5999.998624,Savings,7
CUST011,William Brown,Retail,Retired,37999.99649,Savings,9
CUST012,Patricia Davis,Retail,Salaried,104999.9947,Current,4
CUST013,Christopher Moore,Retail,Self-employed,87999.99757,Business,11
CUST014,Linda Johnson,Retail,Housewife,25000.00041,Savings,6
CUST015,Daniel White,Retail,Salaried,95000.0003,Current,5
CUST016,Karen Martinez,Retail,Student,7500.001581,Savings,8
CUST017,Matthew Harris,Retail,Business,219999.9929,Business,20
CUST018,Nancy Clark,Retail,Retired,52000.01017,Savings,7
CUST019,Paul Lewis,Retail,Salaried,115000.0032,Current,4
CUST020,Betty Walker,Retail,Self-employed,78000.00254,Business,10
CUST001,John Mitchell,Retail,Student,7999.999947,Savings,5
CUST002,Sarah Thompson,Retail,Salaried,125000.0078,Current,3
CUST003,Michael Chen,Retail,Self-employed,95000.01475,Business,12
CUST004,Emily Rodriguez,Retail,Retired,44999.99281,Savings,8
CUST005,David Kumar,Retail,Student,5000.000061,Savings,4
CUST006,Lisa Anderson,Retail,Salaried,84999.99209,Current,6
CUST007,James Wilson,Retail,Self-employed,150000.0037,Business,15
CUST008,Maria Garcia,Retail,Salaried,72000.00795,Current,5
CUST009,Robert Taylor,Retail,Business,180000.0051,Business,18
CUST010,Jennifer Lee,Retail,Student,5999.995388,Savings,7
CUST011,William Brown,Retail,Retired,37999.99118,Savings,9
CUST012,Patricia Davis,Retail,Salaried,105000.0083,Current,4
CUST013,Christopher Moore,Retail,Self-employed,87999.9973,Business,11
CUST014,Linda Johnson,Retail,Housewife,24999.99916,Savings,6
CUST015,Daniel White,Retail,Salaried,95000.00038,Current,5
CUST016,Karen Martinez,Retail,Student,7500.014317,Savings,8
CUST017,Matthew Harris,Retail,Business,219999.9913,Business,20
CUST018,Nancy Clark,Retail,Retired,52000.00105,Savings,7
CUST019,Paul Lewis,Retail,Salaried,114999.9861,Current,4
CUST020,Betty Walker,Retail,Self-employed,77999.99341,Business,10
CUST001,John Mitchell,Retail,Student,8000.013289,Savings,5
CUST002,Sarah Thompson,Retail,Salaried,125000.0153,Current,3
CUST003,Michael Chen,Retail,Self-employed,94999.99303,Business,12
CUST004,Emily Rodriguez,Retail,Retired,45000.00178,Savings,8
CUST005,David Kumar,Retail,Student,4999.998112,Savings,4
CUST006,Lisa Anderson,Retail,Salaried,84999.9943,Current,6
CUST007,James Wilson,Retail,Self-employed,149999.9977,Business,15
CUST008,Maria Garcia,Retail,Salaried,72000.01023,Current,5
CUST009,Robert Taylor,Retail,Business,179999.9889,Business,18
CUST010,Jennifer Lee,Retail,Student,5999.985176,Savings,7
CUST011,William Brown,Retail,Retired,37999.99743,Savings,9
CUST012,Patricia Davis,Retail,Salaried,105000.0083,Current,4
CUST013,Christopher Moore,Retail,Self-employed,87999.99278,Business,11
CUST014,Linda Johnson,Retail,Housewife,25000.02141,Savings,6
CUST015,Daniel White,Retail,Salaried,94999.98899,Current,5
CUST016,Karen Martinez,Retail,Student,7500.016701,Savings,8
CUST017,Matthew Harris,Retail,Business,220000.01,Business,20
CUST018,Nancy Clark,Retail,Retired,51999.98865,Savings,7
CUST019,Paul Lewis,Retail,Salaried,115000.0162,Current,4
CUST020,Betty Walker,Retail,Self-employed,77999.99959,Business,10
CUST001,John Mitchell,Retail,Student,8000.008029,Savings,5
CUST002,Sarah Thompson,Retail,Salaried,124999.9902,Current,3
CUST003,Michael Chen,Retail,Self-employed,94999.9987,Business,12
CUST004,Emily Rodriguez,Retail,Retired,44999.99731,Savings,8
CUST005,David Kumar,Retail,Student,4999.994437,Savings,4
CUST006,Lisa Anderson,Retail,Salaried,84999.99441,Current,6
CUST007,James Wilson,Retail,Self-employed,150000.0022,Business,15
CUST008,Maria Garcia,Retail,Salaried,72000.00046,Current,5
CUST009,Robert Taylor,Retail,Business,180000.0127,Business,18
CUST010,Jennifer Lee,Retail,Student,5999.995374,Savings,7
CUST011,William Brown,Retail,Retired,37999.99971,Savings,9
CUST012,Patricia Davis,Retail,Salaried,104999.9891,Current,4
CUST013,Christopher Moore,Retail,Self-employed,88000.00595,Business,11
CUST014,Linda Johnson,Retail,Housewife,24999.99851,Savings,6
CUST015,Daniel White,Retail,Salaried,94999.99954,Current,5
CUST016,Karen Martinez,Retail,Student,7500.003044,Savings,8
CUST017,Matthew Harris,Retail,Business,220000.0033,Business,20
CUST018,Nancy Clark,Retail,Retired,52000.01973,Savings,7
CUST019,Paul Lewis,Retail,Salaried,115000.0107,Current,4
CUST020,Betty Walker,Retail,Self-employed,78000.00185,Business,10
CUST001,John Mitchell,Retail,Student,8000.008005,Savings,5
CUST002,Sarah Thompson,Retail,Salaried,125000.0134,Current,3
CUST003,Michael Chen,Retail,Self-employed,95000.00066,Business,12
CUST004,Emily Rodriguez,Retail,Retired,44999.99722,Savings,8
CUST005,David Kumar,Retail,Student,5000.009997,Savings,4
CUST006,Lisa Anderson,Retail,Salaried,85000.01194,Current,6
CUST007,James Wilson,Retail,Self-employed,150000.0088,Business,15
CUST008,Maria Garcia,Retail,Salaried,71999.99364,Current,5
CUST009,Robert Taylor,Retail,Business,180000.0077,Business,18
CUST010,Jennifer Lee,Retail,Student,5999.999348,Savings,7
CUST011,William Brown,Retail,Retired,38000.00853,Savings,9
CUST012,Patricia Davis,Retail,Salaried,104999.9988,Current,4
CUST013,Christopher Moore,Retail,Self-employed,87999.98337,Business,11
CUST014,Linda Johnson,Retail,Housewife,25000.02232,Savings,6
CUST015,Daniel White,Retail,Salaried,94999.99361,Current,5
CUST016,Karen Martinez,Retail,Student,7500.002357,Savings,8
CUST017,Matthew Harris,Retail,Business,219999.9936,Business,20
CUST018,Nancy Clark,Retail,Retired,52000.00524,Savings,7
CUST019,Paul Lewis,Retail,Salaried,115000.024,Current,4
CUST020,Betty Walker,Retail,Self-employed,78000.00192,Business,10
CUST001,John Mitchell,Retail,Student,7999.986704,Savings,5
CUST002,Sarah Thompson,Retail,Salaried,124999.9975,Current,3
CUST003,Michael Chen,Retail,Self-employed,94999.98683,Business,12
CUST004,Emily Rodriguez,Retail,Retired,45000.01787,Savings,8
CUST005,David Kumar,Retail,Student,5000.020603,Savings,4
CUST006,Lisa Anderson,Retail,Salaried,85000.00324,Current,6
CUST007,James Wilson,Retail,Self-employed,150000.0006,Business,15
CUST008,Maria Garcia,Retail,Salaried,71999.98776,Current,5
CUST009,Robert Taylor,Retail,Business,180000.0024,Business,18
CUST010,Jennifer Lee,Retail,Student,5999.998621,Savings,7
CUST011,William Brown,Retail,Retired,38000.01548,Savings,9
CUST012,Patricia Davis,Retail,Salaried,104999.9852,Current,4
CUST013,Christopher Moore,Retail,Self-employed,88000.00141,Business,11
CUST014,Linda Johnson,Retail,Housewife,25000.01196,Savings,6
CUST015,Daniel White,Retail,Salaried,94999.99475,Current,5
CUST016,Karen Martinez,Retail,Student,7499.995631,Savings,8
CUST017,Matthew Harris,Retail,Business,220000.0006,Business,20
CUST018,Nancy Clark,Retail,Retired,51999.99728,Savings,7
CUST019,Paul Lewis,Retail,Salaried,114999.9967,Current,4
CUST020,Betty Walker,Retail,Self-employed,77999.97,Business,10
CUST001,John Mitchell,Retail,Student,8000.010365,Savings,5
CUST002,Sarah Thompson,Retail,Salaried,125000.007,Current,3
CUST003,Michael Chen,Retail,Self-employed,95000.00059,Business,12
CUST004,Emily Rodriguez,Retail,Retired,45000.00587,Savings,8
CUST005,David Kumar,Retail,Student,4999.985871,Savings,4
CUST006,Lisa Anderson,Retail,Salaried,84999.99594,Current,6
CUST007,James Wilson,Retail,Self-employed,150000.0056,Business,15
CUST008,Maria Garcia,Retail,Salaried,71999.99622,Current,5
CUST009,Robert Taylor,Retail,Business,179999.994,Business,18
CUST010,Jennifer Lee,Retail,Student,5999.983626,Savings,7
CUST011,William Brown,Retail,Retired,37999.97047,Savings,9
CUST012,Patricia Davis,Retail,Salaried,104999.9991,Current,4
CUST013,Christopher Moore,Retail,Self-employed,87999.99295,Business,11
CUST014,Linda Johnson,Retail,Housewife,24999.99607,Savings,6
CUST015,Daniel White,Retail,Salaried,95000.00729,Current,5
CUST016,Karen Martinez,Retail,Student,7499.994543,Savings,8
CUST017,Matthew Harris,Retail,Business,220000.001,Business,20
CUST018,Nancy Clark,Retail,Retired,51999.99419,Savings,7
CUST019,Paul Lewis,Retail,Salaried,114999.9945,Current,4
CUST020,Betty Walker,Retail,Self-employed,77999.99049,Business,10
CUST001,John Mitchell,Retail,Student,7999.995598,Savings,5
CUST002,Sarah Thompson,Retail,Salaried,124999.9941,Current,3
CUST003,Michael Chen,Retail,Self-employed,95000.00973,Business,12
CUST004,Emily Rodriguez,Retail,Retired,45000.00194,Savings,8
CUST005,David Kumar,Retail,Student,5000.004803,Savings,4
CUST006,Lisa Anderson,Retail,Salaried,85000.00487,Current,6
CUST007,James Wilson,Retail,Self-employed,149999.9961,Business,15
CUST008,Maria Garcia,Retail,Salaried,71999.99784,Current,5
CUST009,Robert Taylor,Retail,Business,179999.9961,Business,18
CUST010,Jennifer Lee,Retail,Student,6000.00324,Savings,7
CUST011,William Brown,Retail,Retired,37999.99742,Savings,9
CUST012,Patricia Davis,Retail,Salaried,105000.0147,Current,4
CUST013,Christopher Moore,Retail,Self-employed,88000.01565,Business,11
CUST014,Linda Johnson,Retail,Housewife,25000.00827,Savings,6
CUST015,Daniel White,Retail,Salaried,94999.99428,Current,5
CUST016,Karen Martinez,Retail,Student,7500.000378,Savings,8
CUST017,Matthew Harris,Retail,Business,220000.0117,Business,20
CUST018,Nancy Clark,Retail,Retired,52000.00094,Savings,7
CUST019,Paul Lewis,Retail,Salaried,114999.9916,Current,4
CUST020,Betty Walker,Retail,Self-employed,78000.00326,Business,10
CUST001,John Mitchell,Retail,Student,8000.003,Savings,5
CUST002,Sarah Thompson,Retail,Salaried,125000.0057,Current,3
CUST003,Michael Chen,Retail,Self-employed,95000.00243,Business,12
CUST004,Emily Rodriguez,Retail,Retired,44999.99732,Savings,8
CUST005,David Kumar,Retail,Student,4999.998946,Savings,4
CUST006,Lisa Anderson,Retail,Salaried,85000.019,Current,6
CUST007,James Wilson,Retail,Self-employed,150000.0115,Business,15
CUST008,Maria Garcia,Retail,Salaried,71999.98803,Current,5
CUST009,Robert Taylor,Retail,Business,180000.004,Business,18
CUST010,Jennifer Lee,Retail,Student,5999.98047,Savings,7
CUST011,William Brown,Retail,Retired,37999.99284,Savings,9
CUST012,Patricia Davis,Retail,Salaried,105000.0011,Current,4
CUST013,Christopher Moore,Retail,Self-employed,87999.99437,Business,11
CUST014,Linda Johnson,Retail,Housewife,25000.01066,Savings,6
CUST015,Daniel White,Retail,Salaried,94999.99074,Current,5
CUST016,Karen Martinez,Retail,Student,7500.009534,Savings,8
CUST017,Matthew Harris,Retail,Business,219999.9913,Business,20
CUST018,Nancy Clark,Retail,Retired,51999.99674,Savings,7
CUST019,Paul Lewis,Retail,Salaried,115000.0033,Current,4
CUST020,Betty Walker,Retail,Self-employed,77999.9931,Business,10
CUST001,John Mitchell,Retail,Student,7999.993907,Savings,5
CUST002,Sarah Thompson,Retail,Salaried,124999.9929,Current,3
CUST003,Michael Chen,Retail,Self-employed,94999.98151,Business,12
CUST004,Emily Rodriguez,Retail,Retired,44999.99509,Savings,8
CUST005,David Kumar,Retail,Student,5000.000214,Savings,4
CUST006,Lisa Anderson,Retail,Salaried,85000.0082,Current,6
CUST007,James Wilson,Retail,Self-employed,150000.0092,Business,15
CUST008,Maria Garcia,Retail,Salaried,71999.98972,Current,5
CUST009,Robert Taylor,Retail,Business,180000.0069,Business,18
CUST010,Jennifer Lee,Retail,Student,5999.993944,Savings,7
CUST011,William Brown,Retail,Retired,37999.98104,Savings,9
CUST012,Patricia Davis,Retail,Salaried,104999.9969,Current,4
CUST013,Christopher Moore,Retail,Self-employed,87999.99124,Business,11
CUST014,Linda Johnson,Retail,Housewife,24999.98894,Savings,6
CUST015,Daniel White,Retail,Salaried,95000.00615,Current,5
CUST016,Karen Martinez,Retail,Student,7500.0031,Savings,8
CUST017,Matthew Harris,Retail,Business,219999.9859,Business,20
CUST018,Nancy Clark,Retail,Retired,52000.00496,Savings,7
CUST019,Paul Lewis,Retail,Salaried,115000.0126,Current,4
CUST020,Betty Walker,Retail,Self-employed,78000.00995,Business,10
CUST001,John Mitchell,Retail,Student,7999.994965,Savings,5
CUST002,Sarah Thompson,Retail,Salaried,124999.9945,Current,3
CUST003,Michael Chen,Retail,Self-employed,95000.00877,Business,12
CUST004,Emily Rodriguez,Retail,Retired,45000.00565,Savings,8
CUST005,David Kumar,Retail,Student,4999.983331,Savings,4
CUST006,Lisa Anderson,Retail,Salaried,85000.00898,Current,6
CUST007,James Wilson,Retail,Self-employed,150000.004,Business,15
CUST008,Maria Garcia,Retail,Salaried,72000.00607,Current,5
CUST009,Robert Taylor,Retail,Business,179999.9996,Business,18
CUST010,Jennifer Lee,Retail,Student,5999.983393,Savings,7
CUST011,William Brown,Retail,Retired,38000.01623,Savings,9
CUST012,Patricia Davis,Retail,Salaried,104999.9908,Current,4
CUST013,Christopher Moore,Retail,Self-employed,88000.01947,Business,11
CUST014,Linda Johnson,Retail,Housewife,25000.00583,Savings,6
CUST015,Daniel White,Retail,Salaried,94999.98279,Current,5
CUST016,Karen Martinez,Retail,Student,7499.992499,Savings,8
CUST017,Matthew Harris,Retail,Business,220000.0161,Business,20
CUST018,Nancy Clark,Retail,Retired,51999.98354,Savings,7
CUST019,Paul Lewis,Retail,Salaried,115000.0139,Current,4
CUST020,Betty Walker,Retail,Self-employed,77999.98635,Business,10
CUST001,John Mitchell,Retail,Student,8000.00211,Savings,5
CUST002,Sarah Thompson,Retail,Salaried,125000.0034,Current,3
CUST003,Michael Chen,Retail,Self-employed,94999.98625,Business,12
CUST004,Emily Rodriguez,Retail,Retired,44999.98958,Savings,8
CUST005,David Kumar,Retail,Student,5000.016197,Savings,4
CUST006,Lisa Anderson,Retail,Salaried,85000.00498,Current,6
CUST007,James Wilson,Retail,Self-employed,150000.0005,Business,15
CUST008,Maria Garcia,Retail,Salaried,71999.98929,Current,5
CUST009,Robert Taylor,Retail,Business,179999.9978,Business,18
CUST010,Jennifer Lee,Retail,Student,5999.996343,Savings,7
CUST011,William Brown,Retail,Retired,37999.99342,Savings,9
CUST012,Patricia Davis,Retail,Salaried,105000.0069,Current,4
CUST013,Christopher Moore,Retail,Self-employed,87999.99953,Business,11
CUST014,Linda Johnson,Retail,Housewife,24999.9982,Savings,6
CUST015,Daniel White,Retail,Salaried,94999.99874,Current,5
CUST016,Karen Martinez,Retail,Student,7499.997803,Savings,8
CUST017,Matthew Harris,Retail,Business,219999.9803,Business,20
